0.000000000000000000e+00,-5.000000000000000000e+00,5.486230383093545354e-02,9.984939296852846091e-01
5.000000000000000278e-02,-5.000000000000000000e+00,2.801434303133236714e-01,9.599581545318962572e-01
1.000000000000000056e-01,-5.000000000000000000e+00,4.424242364899866886e-01,8.968058847745439266e-01
1.499999999999999944e-01,-5.000000000000000000e+00,5.432512781577656380e-01,8.395701571518331408e-01
2.000000000000000111e-01,-5.000000000000000000e+00,3.392147555182988827e-01,9.407089611769735571e-01
2.500000000000000000e-01,-5.000000000000000000e+00,3.304830417227880290e-01,9.438119299593822342e-01
2.999999999999999889e-01,-5.000000000000000000e+00,3.741940341920199642e-01,9.273504325631715117e-01
3.499999999999999778e-01,-5.000000000000000000e+00,5.753393254256599088e-01,8.179148247945787764e-01
4.000000000000000222e-01,-5.000000000000000000e+00,4.312390419420729648e-01,9.022377118613935654e-01
4.500000000000000111e-01,-5.000000000000000000e+00,5.480262573113368063e-01,8.364611295794494028e-01
5.000000000000000000e-01,-5.000000000000000000e+00,2.972791293377408661e-01,9.547906154022435254e-01
5.500000000000000444e-01,-5.000000000000000000e+00,2.928459410264291352e-01,9.561596387760494808e-01
5.999999999999999778e-01,-5.000000000000000000e+00,2.097994159105523171e-01,9.777444477385648369e-01
6.500000000000000222e-01,-5.000000000000000000e+00,3.178605039963915829e-02,9.994946958338456477e-01
6.999999999999999556e-01,-5.000000000000000000e+00,-4.493725794317318667e-02,9.989898111835519012e-01
7.500000000000000000e-01,-5.000000000000000000e+00,-3.446227583913172299e-02,9.994059993536097419e-01
8.000000000000000444e-01,-5.000000000000000000e+00,8.519102839096623359e-02,9.963646364066168770e-01
8.499999999999999778e-01,-5.000000000000000000e+00,3.580764074459596991e-02,9.993587007998208094e-01
9.000000000000000222e-01,-5.000000000000000000e+00,6.868983391589664200e-02,9.976380639874394829e-01
9.499999999999999556e-01,-5.000000000000000000e+00,1.035414186496035893e-01,9.946251427668755252e-01
1.000000000000000000e+00,-5.000000000000000000e+00,4.654448328807678226e-02,9.989162182462780759e-01
1.050000000000000044e+00,-5.000000000000000000e+00,-1.798161712632528608e-01,9.837002310420713824e-01
1.100000000000000089e+00,-5.000000000000000000e+00,-1.414213562348727860e-01,9.899494936615147456e-01
1.149999999999999911e+00,-5.000000000000000000e+00,-3.662979089624399717e-03,9.999932912695910225e-01
1.199999999999999956e+00,-5.000000000000000000e+00,-1.792072702581084809e-01,9.838113407999713456e-01
1.250000000000000000e+00,-5.000000000000000000e+00,-8.934228080756675960e-02,9.960009823590044720e-01
1.300000000000000044e+00,-5.000000000000000000e+00,-8.677940347495967377e-02,9.962275518838705768e-01
1.350000000000000089e+00,-5.000000000000000000e+00,-6.020803543748447229e-02,9.981858506654752716e-01
1.399999999999999911e+00,-5.000000000000000000e+00,-3.226017457939953648e-01,9.465347926044062055e-01
1.449999999999999956e+00,-5.000000000000000000e+00,-3.278909715078053844e-01,9.447155713777918296e-01
1.500000000000000000e+00,-5.000000000000000000e+00,-3.263016777190625994e-01,9.452656849361056324e-01
1.550000000000000044e+00,-5.000000000000000000e+00,-3.876200934799652886e-01,9.218192139083362102e-01
1.600000000000000089e+00,-5.000000000000000000e+00,-3.439140014237631604e-01,9.390011499591978117e-01
1.649999999999999911e+00,-5.000000000000000000e+00,-4.602113879816833175e-01,8.878093705137227731e-01
1.699999999999999956e+00,-5.000000000000000000e+00,-4.111077531066089086e-01,9.115867568891267148e-01
1.750000000000000000e+00,-5.000000000000000000e+00,-5.480262573086459588e-01,8.364611295812123259e-01
1.800000000000000044e+00,-5.000000000000000000e+00,-5.767981444503543775e-01,8.168867121936971287e-01
1.850000000000000089e+00,-5.000000000000000000e+00,-5.155410951490795313e-01,8.568648546955859313e-01
1.899999999999999911e+00,-5.000000000000000000e+00,-5.356999566232710785e-01,8.444084062074616037e-01
1.949999999999999956e+00,-5.000000000000000000e+00,-2.814319396003204243e-01,9.595811916522758445e-01
2.000000000000000000e+00,-5.000000000000000000e+00,-9.167580411882438052e-02,9.957889068166841939e-01
0.000000000000000000e+00,-4.775000000000000355e+00,9.110222345703326841e-02,9.958415460710527967e-01
5.000000000000000278e-02,-4.775000000000000355e+00,2.555871114694784341e-01,9.667860303348867479e-01
1.000000000000000056e-01,-4.775000000000000355e+00,5.396661147200284558e-01,8.418791389641324674e-01
1.499999999999999944e-01,-4.775000000000000355e+00,4.328368647519543755e-01,9.014722671894561667e-01
2.000000000000000111e-01,-4.775000000000000355e+00,4.785880802931868350e-01,8.780395488822141381e-01
2.500000000000000000e-01,-4.775000000000000355e+00,4.027386142668200053e-01,9.153150324224123002e-01
2.999999999999999889e-01,-4.775000000000000355e+00,3.916125188596437656e-01,9.201302272354739964e-01
3.499999999999999778e-01,-4.775000000000000355e+00,5.460608442701813114e-01,8.377455188510034567e-01
4.000000000000000222e-01,-4.775000000000000355e+00,5.651872000654420969e-01,8.249626833270616855e-01
4.500000000000000111e-01,-4.775000000000000355e+00,4.726444549160524478e-01,8.812532094903868796e-01
5.000000000000000000e-01,-4.775000000000000355e+00,1.756759155119404225e-01,9.844480548556340249e-01
5.500000000000000444e-01,-4.775000000000000355e+00,3.983873069672702050e-01,9.172172881315343584e-01
5.999999999999999778e-01,-4.775000000000000355e+00,9.757142403191611246e-02,9.952285251199264327e-01
6.500000000000000222e-01,-4.775000000000000355e+00,4.210821308138469610e-02,9.991130558605932910e-01
6.999999999999999556e-01,-4.775000000000000355e+00,-8.594281765105601933e-02,9.963000713109465556e-01
7.500000000000000000e-01,-4.775000000000000355e+00,-1.158229884137583626e-01,9.932698703549334152e-01
8.000000000000000444e-01,-4.775000000000000355e+00,-1.737853339069483083e-01,9.847835588183072586e-01
8.499999999999999778e-01,-4.775000000000000355e+00,1.196552879719215007e-01,9.928154974920347930e-01
9.000000000000000222e-01,-4.775000000000000355e+00,2.235862652664707961e-02,9.997500146635868168e-01
9.499999999999999556e-01,-4.775000000000000355e+00,9.966282414353168015e-03,9.999503353741311384e-01
1.000000000000000000e+00,-4.775000000000000355e+00,-1.011183816966456789e-01,9.948744005566991788e-01
1.050000000000000044e+00,-4.775000000000000355e+00,-4.402506964676611290e-02,9.990304265849950793e-01
1.100000000000000089e+00,-4.775000000000000355e+00,-1.273590292073306651e-01,9.918566820258691852e-01
1.149999999999999911e+00,-4.775000000000000355e+00,-2.587968170632586329e-01,9.659317820001195321e-01
1.199999999999999956e+00,-4.775000000000000355e+00,-1.340915085941294382e-01,9.909689537634116530e-01
1.250000000000000000e+00,-4.775000000000000355e+00,-1.414213562367299948e-01,9.899494936612492912e-01
1.300000000000000044e+00,-4.775000000000000355e+00,-1.495892159255673703e-01,9.887482320989372520e-01
1.350000000000000089e+00,-4.775000000000000355e+00,-1.498053794257465654e-01,9.887155042251072334e-01
1.399999999999999911e+00,-4.775000000000000355e+00,-1.173934911072263970e-01,9.930854788212631901e-01
1.449999999999999956e+00,-4.775000000000000355e+00,-2.681560629487821923e-01,9.633754854177102311e-01
1.500000000000000000e+00,-4.775000000000000355e+00,-3.397323398893454804e-01,9.405221620107153679e-01
1.550000000000000044e+00,-4.775000000000000355e+00,-2.742381581230214360e-01,9.616618078250235291e-01
1.600000000000000089e+00,-4.775000000000000355e+00,-3.794875233769885448e-01,9.251968545132434052e-01
1.649999999999999911e+00,-4.775000000000000355e+00,-5.740938097463097467e-01,8.187895319378283299e-01
1.699999999999999956e+00,-4.775000000000000355e+00,-6.404694098509060574e-01,7.679836814967047065e-01
1.750000000000000000e+00,-4.775000000000000355e+00,-5.020573741097399401e-01,8.648343154049986659e-01
1.800000000000000044e+00,-4.775000000000000355e+00,-6.119566322878111642e-01,7.908913200933239684e-01
1.850000000000000089e+00,-4.775000000000000355e+00,-4.232286861562519764e-01,9.060228911095197235e-01
1.899999999999999911e+00,-4.775000000000000355e+00,-4.430226568121449771e-01,8.965104157516008421e-01
1.949999999999999956e+00,-4.775000000000000355e+00,-1.987061435507389284e-01,9.800591148064451419e-01
2.000000000000000000e+00,-4.775000000000000355e+00,-8.144063068825649343e-02,9.966781946411282789e-01
0.000000000000000000e+00,-4.549999999999999822e+00,2.837973163812802097e-02,9.995972142979129282e-01
5.000000000000000278e-02,-4.549999999999999822e+00,3.226017457939951427e-01,9.465347926044063165e-01
1.000000000000000056e-01,-4.549999999999999822e+00,3.577060027219063354e-01,9.338342548957579980e-01
1.499999999999999944e-01,-4.549999999999999822e+00,4.359790735064018596e-01,8.999568031102934684e-01
2.000000000000000111e-01,-4.549999999999999822e+00,6.721631510201216964e-01,7.404030648307050599e-01
2.500000000000000000e-01,-4.549999999999999822e+00,4.513432597379569144e-01,8.923504142931267813e-01
2.999999999999999889e-01,-4.549999999999999822e+00,4.800114153896041236e-01,8.772622419183838671e-01
3.499999999999999778e-01,-4.549999999999999822e+00,5.291012910601236019e-01,8.485586743405022503e-01
4.000000000000000222e-01,-4.549999999999999822e+00,5.695301039465627824e-01,8.219704743472343589e-01
4.500000000000000111e-01,-4.549999999999999822e+00,2.743229578177425743e-01,9.616376213595873024e-01
5.000000000000000000e-01,-4.549999999999999822e+00,3.245920066250445046e-01,9.458541268267147695e-01
5.500000000000000444e-01,-4.549999999999999822e+00,2.619028952282807521e-01,9.650942303583854853e-01
5.999999999999999778e-01,-4.549999999999999822e+00,3.140103591670661554e-01,9.494195565374510259e-01
6.500000000000000222e-01,-4.549999999999999822e+00,1.661181897522119588e-01,9.861058498120006677e-01
6.999999999999999556e-01,-4.549999999999999822e+00,1.817881366680100877e-02,9.998347517133356899e-01
7.500000000000000000e-01,-4.549999999999999822e+00,-6.605749320962012172e-02,9.978158184709545742e-01
8.000000000000000444e-01,-4.549999999999999822e+00,-4.026037160412603705e-02,9.991892225591196830e-01
8.499999999999999778e-01,-4.549999999999999822e+00,6.560232215314577842e-02,9.978458474775122600e-01
9.000000000000000222e-01,-4.549999999999999822e+00,7.375356729581877824e-02,9.972764969210600183e-01
9.499999999999999556e-01,-4.549999999999999822e+00,8.680799287872063841e-02,9.962250611043509396e-01
1.000000000000000000e+00,-4.549999999999999822e+00,-3.091305393632312951e-02,9.995220773431320316e-01
1.050000000000000044e+00,-4.549999999999999822e+00,-7.297563830955444697e-02,9.973337235917139054e-01
1.100000000000000089e+00,-4.549999999999999822e+00,-8.444307668679471024e-02,9.964283048968791690e-01
1.149999999999999911e+00,-4.549999999999999822e+00,-1.310630087132735044e-01,9.913740402829924747e-01
1.199999999999999956e+00,-4.549999999999999822e+00,-1.469035864935075431e-01,9.891508157380979327e-01
1.250000000000000000e+00,-4.549999999999999822e+00,-2.889443934320301000e-01,9.573458818547224691e-01
1.300000000000000044e+00,-4.549999999999999822e+00,-1.923529012332171606e-01,9.813258181598831786e-01
1.350000000000000089e+00,-4.549999999999999822e+00,-1.668583036933980190e-01,9.859808854580101034e-01
1.399999999999999911e+00,-4.549999999999999822e+00,-7.375356729581865334e-02,9.972764969210600183e-01
1.449999999999999956e+00,-4.549999999999999822e+00,-3.607205799259607937e-01,9.326739318850283400e-01
1.500000000000000000e+00,-4.549999999999999822e+00,-4.508408435028971040e-01,8.926043545880762986e-01
1.550000000000000044e+00,-4.549999999999999822e+00,-4.375410112187110845e-01,8.991984561272932108e-01
1.600000000000000089e+00,-4.549999999999999822e+00,-4.810018057246412959e-01,8.767196033451256643e-01
1.649999999999999911e+00,-4.549999999999999822e+00,-6.098683594480730497e-01,7.925027344710653399e-01
1.699999999999999956e+00,-4.549999999999999822e+00,-4.507453598985202703e-01,8.926525754905731969e-01
1.750000000000000000e+00,-4.549999999999999822e+00,-6.878325625326275894e-01,7.258693862671155017e-01
1.800000000000000044e+00,-4.549999999999999822e+00,-6.962021707733144771e-01,7.178457615745352793e-01
1.850000000000000089e+00,-4.549999999999999822e+00,-6.202825454773636116e-01,7.843784569811453888e-01
1.899999999999999911e+00,-4.549999999999999822e+00,-4.666877141247472993e-01,8.844221715250123461e-01
1.949999999999999956e+00,-4.549999999999999822e+00,-2.514402693297695945e-01,9.678728175537181233e-01
2.000000000000000000e+00,-4.549999999999999822e+00,9.982253388787672155e-02,9.950052571359628839e-01
0.000000000000000000e+00,-4.325000000000000178e+00,-4.203401405691502973e-02,9.991161802624671795e-01
5.000000000000000278e-02,-4.325000000000000178e+00,3.983251976244870929e-01,9.172442624172763015e-01
1.000000000000000056e-01,-4.325000000000000178e+00,4.891240565534869522e-01,8.722142267245251990e-01
1.499999999999999944e-01,-4.325000000000000178e+00,5.405766412998274095e-01,8.412947728834392347e-01
2.000000000000000111e-01,-4.325000000000000178e+00,5.746304214770218133e-01,8.184130245256000524e-01
2.500000000000000000e-01,-4.325000000000000178e+00,6.125182178881923845e-01,7.904564711323912585e-01
2.999999999999999889e-01,-4.325000000000000178e+00,5.403098413132724209e-01,8.414661463065679081e-01
3.499999999999999778e-01,-4.325000000000000178e+00,5.252966645880122742e-01,8.509191584238241512e-01
4.000000000000000222e-01,-4.325000000000000178e+00,4.740998230357098553e-01,8.804710999218025025e-01
4.500000000000000111e-01,-4.325000000000000178e+00,5.688331124065897360e-01,8.224529714396027202e-01
5.000000000000000000e-01,-4.325000000000000178e+00,5.168145472639414928e-01,8.560973798209914332e-01
5.500000000000000444e-01,-4.325000000000000178e+00,3.536576591380883317e-01,9.353749302461381587e-01
5.999999999999999778e-01,-4.325000000000000178e+00,2.790258021607345262e-01,9.602836048421105053e-01
6.500000000000000222e-01,-4.325000000000000178e+00,1.260230143531096414e-01,9.920273180983253392e-01
6.999999999999999556e-01,-4.325000000000000178e+00,-3.028912663869092609e-02,9.995411791454443806e-01
7.500000000000000000e-01,-4.325000000000000178e+00,5.407240167341135356e-02,9.985370175297805240e-01
8.000000000000000444e-01,-4.325000000000000178e+00,-1.961161351390068308e-01,9.805806756907555766e-01
8.499999999999999778e-01,-4.325000000000000178e+00,7.452527270633681200e-02,9.972191252317846866e-01
9.000000000000000222e-01,-4.325000000000000178e+00,1.527599460841500001e-01,9.882633246621911338e-01
9.499999999999999556e-01,-4.325000000000000178e+00,1.729844931817334230e-02,9.998503706311192563e-01
1.000000000000000000e+00,-4.325000000000000178e+00,1.597240308294831448e-02,9.998724330332123822e-01
1.050000000000000044e+00,-4.325000000000000178e+00,-1.296387553155853301e-01,9.915612906523860737e-01
1.100000000000000089e+00,-4.325000000000000178e+00,-8.444307668679471024e-02,9.964283048968791690e-01
1.149999999999999911e+00,-4.325000000000000178e+00,-1.544864757780755882e-01,9.879949032265653575e-01
1.199999999999999956e+00,-4.325000000000000178e+00,-2.652290061815827937e-01,9.641854460008871808e-01
1.250000000000000000e+00,-4.325000000000000178e+00,-1.513312890761913665e-01,9.884831009918875200e-01
1.300000000000000044e+00,-4.325000000000000178e+00,-2.342223216221129001e-01,9.721830609787169841e-01
1.350000000000000089e+00,-4.325000000000000178e+00,-2.893895012767304653e-01,9.572114272984862948e-01
1.399999999999999911e+00,-4.325000000000000178e+00,-1.209192099916630986e-01,9.926623517868460311e-01
1.449999999999999956e+00,-4.325000000000000178e+00,-9.344052117768564258e-02,9.956248635917257506e-01
1.500000000000000000e+00,-4.325000000000000178e+00,-2.211509833123071478e-01,9.752395821437928047e-01
1.550000000000000044e+00,-4.325000000000000178e+00,-5.204864504680770665e-01,8.538699285483368762e-01
1.600000000000000089e+00,-4.325000000000000178e+00,-5.917079329145333855e-01,8.061524186690816052e-01
1.649999999999999911e+00,-4.325000000000000178e+00,-6.243271644402920151e-01,7.811629738677740020e-01
1.699999999999999956e+00,-4.325000000000000178e+00,-6.544140282291811550e-01,7.561364160367206599e-01
1.750000000000000000e+00,-4.325000000000000178e+00,-7.370271828729488828e-01,6.758631013055563796e-01
1.800000000000000044e+00,-4.325000000000000178e+00,-7.037948599114671744e-01,7.104032623532906543e-01
1.850000000000000089e+00,-4.325000000000000178e+00,-5.753393254256599088e-01,8.179148247945788874e-01
1.899999999999999911e+00,-4.325000000000000178e+00,-4.399272907541612598e-01,8.980333951750923971e-01
1.949999999999999956e+00,-4.325000000000000178e+00,-4.336306749760576729e-01,9.010906933931837060e-01
2.000000000000000000e+00,-4.325000000000000178e+00,-2.068940428788716979e-01,9.783633553139832184e-01
0.000000000000000000e+00,-4.099999999999999645e+00,1.244990531443217752e-01,9.922197265556493839e-01
